answer_id,visit_id,question_id,campaign_id,project_id,project_name,client_id,client_name,campaign_name,intervention_point_id,route_id,employee_id,employee_name,is_main_employee,workers_assigned_count,employee_active_status,employee_contract_type,employee_address_province,visit_date,visit_time,visit_status,visit_type,is_client_billable,question_name,question_category,question_order,question_is_highlighted,image_associated,question_type,answer,expected_answer,fk_visit_id_valid,fk_question_id_valid,created_at,updated_at_sys
6182,1148,432,50,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,129,158,19,Isabel,true,2,true,,CANILLO,,17:45:00,INFO,,true,Núm. Total de trabajadores de farmacia,1. Visita,3,true,false,N,3,No,true,true,2026-03-09,2026-04-15
6183,1149,431,50,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,46,156,26,Sara,true,2,true,TEMP,VISEU DÃO LAFÕES,2026-03-12,,INCID,C,true,HORARIO,,2,true,false,T,Titular disponible,Si,true,true,2026-03-09,2026-05-09
6184,1149,432,50,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,46,156,26,Sara,true,2,true,TEMP,VISEU DÃO LAFÕES,2026-03-12,,INCID,C,true,Núm. Total de trabajadores de farmacia,1. Visita,3,true,false,N,3,,true,true,2026-03-09,2026-05-09
6210,1160,433,50,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,98,158,19,Isabel,true,2,true,,CANILLO,2026-03-19,13:30:00,INFO,C,,Indica el nº de facings de Reflex Spray,2. Visibilidad,4,false,false,S,9,,true,true,2026-03-17,2026-04-21
6212,1161,432,50,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,158,159,16,Lucía,true,2,true,INDEF,,2026-03-10,08:00:00,OK,,true,Núm. Total de trabajadores de farmacia,1. Visita,3,true,false,N,90,,true,true,2026-03-10,2026-04-24
6213,1161,430,50,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,158,159,16,Lucía,true,2,true,INDEF,,2026-03-10,08:00:00,OK,,true,Indica tiempo de la visita (en min),1. Visita,1,false,false,N,1,Si,true,true,2026-03-10,2026-04-24
6215,1162,431,50,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,66,156,26,Sara,true,2,true,TEMP,VISEU DÃO LAFÕES,2026-03-19,10:30:00,INFO,V,false,HORARIO,,2,true,false,T,Titular disponible,,true,true,2026-03-19,2026-03-25
6219,1163,432,50,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,24,159,16,Lucía,true,2,true,INDEF,,2026-02-26,16:30:00,INCID,C,true,Núm. Total de trabajadores de farmacia,1. Visita,3,true,false,N,15,No,true,true,2026-02-26,2026-03-29
6237,1168,439,51,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,222,163,3,Laura,true,2,true,INDEF,CANILLO,2026-03-30,16:45:00,INCID,C,true,Indica tipo de visita,1. Visita,6,true,false,S,No agendada,,true,true,2026-03-28,2026-04-03
6241,1169,434,51,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,72,160,26,Sara,true,2,true,TEMP,VISEU DÃO LAFÕES,2026-03-03,,INCID,,false,OBSERV VISITA,1.Info,1,false,false,T,Titular disponible,,true,true,2026-03-01,2026-03-11
6274,1175,439,51,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,84,162,28,Javier,true,2,true,PART,VISEU,2026-03-28,16:15:00,INCID,,,Indica tipo de visita,1. Visita,6,true,false,S,,,true,true,2026-03-26,2026-05-06
6309,1181,441,51,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,92,164,35,Miguel,true,2,true,TEMP,"RIOJA, LA",2026-04-09,19:15:00,INCID,T,false,Indica tiempo de la visita (en min),1. Visita,8,false,true,N,90,No,true,true,2026-04-07,2026-04-11
6324,1183,439,51,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,138,160,26,Sara,true,2,true,TEMP,VISEU DÃO LAFÕES,2026-04-13,15:15:00,INCID,,true,Indica tipo de visita,1. Visita,6,true,false,S,No agendada,,true,true,2026-04-11,2026-05-15
6331,1184,438,51,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,238,162,28,Javier,true,2,true,PART,VISEU,2026-04-27,19:15:00,INFO,V,false,Resultado de la visita,2.Visita,5,false,false,S,No permiten por falta de stock,,true,true,2026-04-25,2026-05-08
6341,1186,441,51,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,7,164,35,Miguel,true,2,true,TEMP,"RIOJA, LA",2026-03-25,11:15:00,INCID,T,false,Indica tiempo de la visita (en min),1. Visita,8,false,true,N,90,,true,true,2026-03-22,2026-03-30
6354,1188,437,51,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,207,161,44,José,true,2,true,TEMP,BARCELONA,2026-05-19,15:15:00,INFO,C,true,CONTACTO VISITA,1.Info,4,false,true,T,Pendiente de confirmar,,true,true,2026-05-16,2026-05-19
6362,1189,441,51,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,159,162,28,Javier,true,2,true,PART,VISEU,2026-04-26,13:30:00,INCID,T,true,Indica tiempo de la visita (en min),1. Visita,8,false,true,N,90,,true,true,2026-04-25,2026-05-18
6386,1194,434,51,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Feb 2026 – Proyecto Formación 20,180,161,44,José,true,2,true,TEMP,BARCELONA,2026-05-06,08:30:00,INCID,T,true,OBSERV VISITA,1.Info,1,false,false,T,OK,,true,true,2026-05-01,2026-05-19
6403,1196,448,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,142,165,7,David,true,2,true,TEMP,SANTARÉM,2026-01-23,11:30:00,INFO,T,true,Que producto en concreto?,1. Visita,,false,false,T,Auxiliar de farmacia,No,true,true,2026-01-18,2026-04-12
6428,1199,454,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,41,165,7,David,true,2,true,TEMP,SANTARÉM,2026-04-03,,INCID,C,false,"En caso de hacer una mejora en Nurofen, indícalo",,13,false,false,M,Ampliar facings,,true,true,2026-03-29,2026-04-16
6437,1200,444,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,114,165,7,David,true,2,true,TEMP,SANTARÉM,2026-01-25,12:00:00,INCID,V,false,Nombre de la persona formada,1. Visita,3,false,false,T,Farmacéutico adjunto,Si,true,true,2026-01-25,2026-04-14
6462,1202,445,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,20,165,7,David,true,2,true,TEMP,SANTARÉM,2026-05-07,15:45:00,INFO,C,false,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,4,false,false,M,Sacar del cajon,,true,true,2026-05-06,2026-05-10
6480,1204,445,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,245,165,7,David,true,2,true,TEMP,SANTARÉM,2026-01-08,14:45:00,INCID,C,false,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,4,false,false,M,Ampliar facings,Si,true,true,2026-01-05,2026-03-11
6507,1206,448,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,51,165,7,David,true,2,true,TEMP,SANTARÉM,2026-04-18,16:45:00,INCID,V,false,Que producto en concreto?,1. Visita,,false,false,T,Pendiente de confirmar,No,true,true,2026-04-17,2026-05-17
6510,1207,445,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,154,165,7,David,true,2,true,TEMP,SANTARÉM,2026-03-27,19:15:00,INCID,C,true,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,4,false,false,M,Segundo espacio,No,true,true,2026-03-26,2026-05-05
6587,1214,450,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,225,165,7,David,true,2,true,TEMP,SANTARÉM,2026-03-16,,,,false,Indica el nº de facings de Gaviscon,2. Visibilidad,9,true,false,S,4,Si,true,true,2026-03-11,2026-04-02
6599,1215,444,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,128,165,7,David,true,2,true,TEMP,SANTARÉM,2026-02-08,18:15:00,INCID,,true,Nombre de la persona formada,1. Visita,3,false,false,T,Titular disponible,,true,true,2026-02-04,2026-03-09
6605,1216,448,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,95,165,7,David,true,2,true,TEMP,SANTARÉM,2026-05-17,17:15:00,INCID,T,false,Que producto en concreto?,1. Visita,,false,false,T,Pendiente de confirmar,Si,true,true,2026-05-17,2026-05-19
6656,1222,445,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,163,165,7,David,true,2,true,TEMP,SANTARÉM,2026-03-14,12:30:00,INCID,C,false,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,4,false,false,M,Mejora planograma,,true,true,2026-03-09,2026-04-14
6676,1224,442,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,169,165,7,David,true,2,true,TEMP,SANTARÉM,2026-02-01,15:45:00,INFO,V,false,Núm. de personas formadas,1. Visita,1,false,true,N,,Si,true,true,2026-01-28,2026-04-01
6687,1225,451,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,173,165,7,David,true,2,true,TEMP,SANTARÉM,2026-01-10,09:00:00,INCID,,true,,2.Visita,10,false,false,S,,,true,true,2026-01-05,2026-01-30
6695,1226,451,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,150,165,7,David,true,2,true,TEMP,SANTARÉM,2026-01-27,12:45:00,OK,C,true,,2.Visita,10,false,false,S,,,true,true,2026-01-24,2026-04-29
6725,1229,445,52,20,Proyecto Formación 20,11,Salutem Laboratorios,Campaña Dec 2025 – Proyecto Formación 20,234,165,7,David,true,2,true,TEMP,SANTARÉM,2026-04-03,09:45:00,INCID,,,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,4,false,false,M,Sacar del cajon,,true,true,2026-04-03,2026-04-15
6767,1238,458,53,21,Proyecto Visibilidad 21,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 21,212,166,22,José,true,2,true,,PORTALEGRE,2026-05-01,12:00:00,,C,true,"En caso de hacer una mejora en Strepsils/Strefen, indícalo",2. Visibilidad,3,false,false,M,Sacar del cajon,Si,true,true,2026-04-30,2026-05-04
6770,1238,456,53,21,Proyecto Visibilidad 21,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 21,212,166,22,José,true,2,true,,PORTALEGRE,2026-05-01,12:00:00,,C,true,¿Se ha realizado toda la instalación del vinilo a medida?,2.Visita,1,false,false,S,Si,,true,true,2026-04-30,2026-05-04
6775,1239,460,53,21,Proyecto Visibilidad 21,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 21,228,166,22,José,true,2,true,,PORTALEGRE,2026-05-18,13:45:00,,C,true,CONTACTO VISITA,1.Info,5,false,false,T,Pendiente de confirmar,,true,true,2026-05-18,2026-05-19
6786,1243,457,53,21,Proyecto Visibilidad 21,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 21,61,166,22,José,true,2,true,,PORTALEGRE,2026-01-06,13:30:00,INCID,T,,Indica el nº de facings de Reflex Gel,2. Visibilidad,2,false,false,S,,No,true,true,2026-01-03,2026-04-27
6792,1245,457,53,21,Proyecto Visibilidad 21,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 21,228,166,22,José,true,2,true,,PORTALEGRE,2026-01-23,10:15:00,INCID,,false,Indica el nº de facings de Reflex Gel,2. Visibilidad,2,false,false,S,10 o mas,Si,true,true,2026-01-21,2026-02-18
6901,1278,461,54,21,Proyecto Visibilidad 21,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Visibilidad 21,230,169,4,Elena,true,2,true,TEMP,CASTELLON,2026-05-10,12:30:00,INCID,V,false,Resultado de la visita,2.Visita,1,false,true,S,En obras,,true,true,2026-05-09,2026-05-12
6909,1282,463,54,21,Proyecto Visibilidad 21,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Visibilidad 21,133,172,30,Lucía,true,2,true,INDEF,MADRID,2026-04-06,16:45:00,OK,C,true,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,3,true,false,S,10 o mas,,true,true,2026-04-01,2026-04-25
6915,1283,462,54,21,Proyecto Visibilidad 21,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Visibilidad 21,134,172,30,Lucía,true,2,true,INDEF,MADRID,2026-04-11,12:30:00,INCID,C,true,Núm. de personas formadas,,2,true,true,N,15,Si,true,true,2026-04-11,2026-05-10
6923,1286,465,54,21,Proyecto Visibilidad 21,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Visibilidad 21,121,170,14,Javier,true,2,true,,PONTEVEDRA,2026-04-27,13:15:00,INCID,V,true,,1. Visita,5,false,true,T,Pendiente de confirmar,Si,true,true,2026-04-22,2026-05-17
6931,1288,463,54,21,Proyecto Visibilidad 21,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Visibilidad 21,239,170,14,Javier,true,2,true,,PONTEVEDRA,2026-03-26,17:45:00,INFO,C,true,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,3,true,false,S,1,,true,true,2026-03-24,2026-05-15
6942,1291,462,54,21,Proyecto Visibilidad 21,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Visibilidad 21,156,170,14,Javier,true,2,true,,PONTEVEDRA,2026-04-10,12:00:00,INCID,V,true,Núm. de personas formadas,,2,true,true,N,5,,true,true,2026-04-08,2026-04-26
6962,1296,462,54,21,Proyecto Visibilidad 21,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Visibilidad 21,140,170,14,Javier,true,2,true,,PONTEVEDRA,2026-03-12,11:30:00,INFO,,false,Núm. de personas formadas,,2,true,true,N,15,,true,true,2026-03-10,2026-05-06
6965,1296,461,54,21,Proyecto Visibilidad 21,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Visibilidad 21,140,170,14,Javier,true,2,true,,PONTEVEDRA,2026-03-12,11:30:00,INFO,,false,Resultado de la visita,2.Visita,1,false,true,S,No quiere PLV,Si,true,true,2026-03-10,2026-05-06
6985,1300,471,55,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Jan 2026 – Proyecto Visibilidad 22,54,175,32,Javier,true,2,true,TEMP,ASTURIAS,2026-02-15,15:30:00,INCID,V,,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,6,false,false,S,1,,true,true,2026-02-11,2026-05-09
6996,1301,467,55,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Jan 2026 – Proyecto Visibilidad 22,205,175,32,Javier,true,2,true,TEMP,ASTURIAS,2026-02-13,17:00:00,INFO,T,,Indica el nº de facings de Gavidigest,,2,false,true,S,7,,true,true,2026-02-13,2026-02-22
6998,1301,472,55,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Jan 2026 – Proyecto Visibilidad 22,205,175,32,Javier,true,2,true,TEMP,ASTURIAS,2026-02-13,17:00:00,INFO,T,,HORARIO,1.Info,7,false,true,T,OK,,true,true,2026-02-13,2026-02-22
7027,1305,484,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,58,181,43,Ana,true,2,true,PART,VALLADOLID,2026-02-09,10:30:00,INCID,T,false,Indica el nº de facings de Reflex Spray,2. Visibilidad,8,false,true,T,Sin comentarios,,true,true,2026-02-07,2026-05-07
7032,1305,479,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,58,181,43,Ana,true,2,true,PART,VALLADOLID,2026-02-09,10:30:00,INCID,T,false,Núm. Total de trabajadores de farmacia,1. Visita,3,false,false,N,90,,true,true,2026-02-07,2026-05-07
7050,1307,486,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,2,180,26,Sara,true,2,true,TEMP,VISEU DÃO LAFÕES,2026-02-22,18:45:00,INCID,C,false,Indica el nº de facings de Gavidigest,,10,true,false,S,4,,true,true,2026-02-21,2026-04-07
7104,1314,477,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,27,176,30,Lucía,true,2,true,INDEF,MADRID,2026-02-10,16:45:00,INCID,V,true,Indica de qué marca,1. Visita,1,false,false,M,Nurofen,,true,true,2026-02-08,2026-05-03
7126,1317,482,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,133,178,8,Carlos,true,2,true,,CASTELLÓN,2026-02-08,16:15:00,,,true,Indica tiempo de la formación (en min),1. Visita,6,true,false,N,5,,true,true,2026-02-07,2026-03-21
7156,1320,480,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,126,179,33,Laura,true,2,true,INDEF,GRANADA,2026-01-25,09:15:00,INCID,,true,Resultado de la visita,2.Visita,4,true,true,S,En obras,,true,true,2026-01-21,2026-05-04
7165,1321,487,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,126,180,26,Sara,true,2,true,TEMP,VISEU DÃO LAFÕES,2026-01-02,09:00:00,INCID,T,false,Indica tiempo de la visita (en min),1. Visita,11,false,false,N,3,No,true,true,2025-12-29,2026-03-20
7180,1323,484,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,123,177,24,Sara,true,2,true,,CASTELLON,2026-01-17,16:15:00,INFO,V,true,Indica el nº de facings de Reflex Spray,2. Visibilidad,8,false,true,T,Titular disponible,No,true,true,2026-01-14,2026-04-22
7202,1325,489,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,2,181,43,Ana,true,2,true,PART,VALLADOLID,2026-02-25,09:30:00,INCID,T,false,CONTACTO VISITA,1.Info,13,false,false,T,Sin comentarios,,true,true,2026-02-20,2026-05-15
7205,1325,488,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,2,181,43,Ana,true,2,true,PART,VALLADOLID,2026-02-25,09:30:00,INCID,T,false,Indica el nº de facings de Reflex Gel,2. Visibilidad,12,false,false,S,3,,true,true,2026-02-20,2026-05-15
7222,1326,489,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,98,177,24,Sara,true,2,true,,CASTELLON,2026-02-21,,,,false,CONTACTO VISITA,1.Info,13,false,false,T,OK,,true,true,2026-02-21,2026-04-07
7235,1328,481,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,36,181,43,Ana,true,2,true,PART,VALLADOLID,2026-03-10,12:00:00,INCID,T,true,,2. Visibilidad,5,false,true,S,,Si,true,true,2026-03-08,2026-05-06
7239,1329,485,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,235,180,26,Sara,true,2,true,TEMP,VISEU DÃO LAFÕES,2026-01-28,17:15:00,INFO,C,false,"En caso de hacer una mejora en Nurofen, indícalo",2. Visibilidad,9,false,false,M,Segundo espacio,,true,true,2026-01-26,2026-05-17
7243,1329,480,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,235,180,26,Sara,true,2,true,TEMP,VISEU DÃO LAFÕES,2026-01-28,17:15:00,INFO,C,false,Resultado de la visita,2.Visita,4,true,true,S,,,true,true,2026-01-26,2026-05-17
7247,1329,486,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,235,180,26,Sara,true,2,true,TEMP,VISEU DÃO LAFÕES,2026-01-28,17:15:00,INFO,C,false,Indica el nº de facings de Gavidigest,,10,true,false,S,10 o mas,,true,true,2026-01-26,2026-05-17
7248,1329,477,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,235,180,26,Sara,true,2,true,TEMP,VISEU DÃO LAFÕES,2026-01-28,17:15:00,INFO,C,false,Indica de qué marca,1. Visita,1,false,false,M,Gaviscon,,true,true,2026-01-26,2026-05-17
7289,1334,480,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,130,181,43,Ana,true,2,true,PART,VALLADOLID,2026-01-08,15:45:00,INCID,C,false,Resultado de la visita,2.Visita,4,true,true,S,No permiten por falta de stock,No,true,true,2026-01-06,2026-03-21
7308,1336,486,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,141,178,8,Carlos,true,2,true,,CASTELLÓN,2026-02-06,14:45:00,INCID,C,false,Indica el nº de facings de Gavidigest,,10,true,false,S,6,Si,true,true,2026-02-06,2026-02-25
7415,1348,487,56,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,64,176,30,Lucía,true,2,true,INDEF,MADRID,2026-02-12,10:15:00,INCID,,true,Indica tiempo de la visita (en min),1. Visita,11,false,false,N,2,Si,true,true,2026-02-08,2026-04-01
7439,1351,492,57,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,227,182,2,Claudia,true,2,true,PART,GUARDA,2026-04-01,14:30:00,INFO,,false,Indica tipo de visita,1. Visita,3,false,true,T,,No,true,true,2026-03-29,2026-05-03
7449,1352,495,57,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,144,182,2,Claudia,true,2,true,PART,GUARDA,2026-02-19,18:45:00,INCID,C,true,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,6,false,false,S,2,No,true,true,2026-02-16,2026-03-19
7459,1353,496,57,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,120,182,2,Claudia,true,2,true,PART,GUARDA,2026-01-22,,INCID,T,false,Indica el nº de facings de Reflex Gel,2. Visibilidad,7,false,false,S,6,,true,true,2026-01-19,2026-02-23
7460,1353,491,57,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,120,182,2,Claudia,true,2,true,PART,GUARDA,2026-01-22,,INCID,T,false,"En caso de hacer una mejora en Nurofen, indícalo",2. Visibilidad,2,false,false,M,Segundo espacio,,true,true,2026-01-19,2026-02-23
7468,1354,496,57,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,184,182,2,Claudia,true,2,true,PART,GUARDA,2026-02-28,17:00:00,OK,T,true,Indica el nº de facings de Reflex Gel,2. Visibilidad,7,false,false,S,"0, No lo trabajan",,true,true,2026-02-23,2026-03-12
7475,1355,500,57,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,58,182,2,Claudia,true,2,true,PART,GUARDA,2026-01-31,12:15:00,INFO,,true,Nombre de la persona formada,1. Visita,11,false,true,T,Pendiente de confirmar,,true,true,2026-01-30,2026-02-23
7479,1355,492,57,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,58,182,2,Claudia,true,2,true,PART,GUARDA,2026-01-31,12:15:00,INFO,,true,Indica tipo de visita,1. Visita,3,false,true,T,Farmacéutico adjunto,,true,true,2026-01-30,2026-02-23
7487,1356,491,57,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,172,182,2,Claudia,true,2,true,PART,GUARDA,,14:00:00,INFO,T,,"En caso de hacer una mejora en Nurofen, indícalo",2. Visibilidad,2,false,false,M,Segundo espacio,,true,true,2026-03-04,2026-04-19
7492,1356,492,57,22,Proyecto Visibilidad 22,12,Eurofarma Iberia,Campaña Dec 2025 – Proyecto Visibilidad 22,172,182,2,Claudia,true,2,true,PART,GUARDA,,14:00:00,INFO,T,,Indica tipo de visita,1. Visita,3,false,true,T,Farmacéutico adjunto,,true,true,2026-03-04,2026-04-19
7570,1365,511,58,23,Proyecto Mantenimiento 23,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Mantenimiento 23,106,185,4,Elena,true,2,true,TEMP,CASTELLON,2026-04-01,17:00:00,INFO,T,false,Indica de qué marca,1. Visita,11,false,false,M,Strepsils,,true,true,2026-03-30,2026-05-16
7573,1366,510,58,23,Proyecto Mantenimiento 23,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Mantenimiento 23,140,185,4,Elena,true,2,true,TEMP,CASTELLON,2026-04-07,12:45:00,INCID,V,true,"En caso de hacer una mejora en Strepsils/Strefen, indícalo",2. Visibilidad,10,true,true,M,Mejora altura,Si,true,true,2026-04-06,2026-04-07
7591,1368,502,58,23,Proyecto Mantenimiento 23,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Mantenimiento 23,25,184,7,David,true,2,true,TEMP,SANTARÉM,2026-03-17,10:30:00,INFO,V,false,,2. Visibilidad,2,true,false,S,,,true,true,2026-03-16,2026-05-16
7600,1369,512,58,23,Proyecto Mantenimiento 23,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Mantenimiento 23,115,185,4,Elena,true,2,true,TEMP,CASTELLON,2026-03-10,14:45:00,INCID,T,false,Indica tiempo de la formación (en min),1. Visita,12,true,false,N,2,,true,true,2026-03-05,2026-04-09
7622,1371,511,58,23,Proyecto Mantenimiento 23,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Mantenimiento 23,228,184,7,David,true,2,true,TEMP,SANTARÉM,2026-03-26,,INCID,C,true,Indica de qué marca,1. Visita,11,false,false,M,Gavidigest,No,true,true,2026-03-24,2026-05-01
7629,1373,503,58,23,Proyecto Mantenimiento 23,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Mantenimiento 23,29,185,4,Elena,true,2,true,TEMP,CASTELLON,2026-04-25,18:45:00,INFO,T,true,Núm. de personas formadas,1. Visita,3,false,false,N,1,No,true,true,2026-04-25,2026-05-18
7635,1373,502,58,23,Proyecto Mantenimiento 23,12,Eurofarma Iberia,Campaña Feb 2026 – Proyecto Mantenimiento 23,29,185,4,Elena,true,2,true,TEMP,CASTELLON,2026-04-25,18:45:00,INFO,T,true,,2. Visibilidad,2,true,false,S,,,true,true,2026-04-25,2026-05-18
